Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534248,0.8037899,0.3667568,-0.3475791,-0.3140063,-68.929,-24.85,28.424,0.744289,0.1130751,0.228274,-0.6173645,-85.648,-54.548,96.884,0.6832132,-0.6660823,0.1665565,0.2486223,47.489,4.836,-377.154,0.0465183,0.4503851,-0.8911983,-0.0274746,-178.002,27.294,172.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534256,0.8056072,0.3611281,-0.3483263,-0.3150434,-68.51,-24.885,28.216,0.7415,0.1141519,0.2307511,-0.6195975,-84.754,-54.136,97.126,0.6836014,-0.6655503,0.1668589,0.2487771,47.398,4.862,-377.097,0.0471333,0.4499798,-0.8913951,-0.0266732,-177.851,27.583,172.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534264,0.8084008,0.3559801,-0.3501412,-0.3117168,-68.486,-24.826,28.482,0.7409833,0.1150248,0.2336512,-0.618967,-85.014,-53.781,97.291,0.683897,-0.6652089,0.1668695,0.2488706,47.368,4.938,-377.109,0.0471843,0.449754,-0.8915435,-0.0254011,-177.755,27.679,172.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534272,0.8118099,0.3517572,-0.352499,-0.3049198,-68.868,-24.225,29.159,0.7389265,0.1160192,0.2365933,-0.6201215,-84.672,-53.529,97.268,0.683939,-0.6651813,0.1668966,0.2488108,47.343,4.92,-377.037,0.0468218,0.4500196,-0.891435,-0.0251722,-177.771,27.752,172.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534280,0.8135648,0.3472341,-0.3556462,-0.3017558,-68.553,-24.416,29.522,0.7377388,0.1179343,0.2399559,-0.6198824,-84.263,-53.128,97.553,0.6838524,-0.6654043,0.1667293,0.2485645,47.436,4.873,-376.994,0.0463372,0.4503685,-0.8912791,-0.0253518,-177.893,27.67,172.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534288,0.8155817,0.3422498,-0.3579499,-0.2992714,-68.065,-24.396,29.511,0.7346214,0.1193364,0.2434099,-0.6219661,-83.957,-52.945,97.437,0.6835297,-0.6657552,0.1666388,0.2485732,47.421,4.88,-377.051,0.0461367,0.4505102,-0.8911956,-0.0261234,-177.946,27.504,172.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534296,0.817949,0.3376378,-0.358992,-0.296791,-67.908,-24.148,29.495,0.7321625,0.1211426,0.2469491,-0.6231201,-83.665,-52.863,97.319,0.6835312,-0.665657,0.1667762,0.2487399,47.331,4.89,-377.138,0.0467397,0.4504123,-0.8911971,-0.0266789,-177.901,27.537,172.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534304,0.8196344,0.3335874,-0.3597028,-0.2958594,-68.025,-24.141,29.732,0.7300032,0.1225195,0.249379,-0.6244153,-83.439,-52.415,97.368,0.6835723,-0.6655877,0.1670065,0.2486579,47.333,4.773,-377.101,0.0468138,0.4502307,-0.8912794,-0.0268676,-177.909,27.595,172.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534312,0.821331,0.3294031,-0.3605767,-0.2947768,-68.024,-24.168,30.071,0.7279742,0.1237354,0.252262,-0.6253855,-83.721,-52.216,97.421,0.6837518,-0.6654315,0.166974,0.2486042,47.372,4.796,-377.102,0.0468167,0.4501883,-0.8913379,-0.0256021,-177.947,27.616,172.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534320,0.8242487,0.325343,-0.3619052,-0.2894661,-68.244,-23.304,30.543,0.7260418,0.1258864,0.2554633,-0.6259029,-83.351,-51.969,97.776,0.6837609,-0.6653297,0.1669327,0.2488793,47.276,4.889,-377.155,0.0465818,0.4497858,-0.8915744,-0.0248597,-177.777,27.554,172.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534328,0.8270091,0.31977,-0.3659683,-0.2826133,-67.904,-23.157,30.943,0.7251627,0.1274568,0.2585716,-0.6253276,-83.162,-51.718,97.585,0.683637,-0.6655413,0.1667315,0.2487888,47.282,4.922,-377.058,0.0460681,0.4500943,-0.8914437,-0.0249205,-177.764,27.496,172.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534336,0.8290168,0.313528,-0.3687991,-0.2800331,-67.358,-23.249,30.943,0.7215627,0.1294793,0.2618559,-0.6277052,-82.348,-51.244,97.805,0.6834071,-0.665908,0.1665509,0.24856,47.404,4.902,-377.124,0.0456818,0.4502909,-0.8913517,-0.0253675,-177.929,27.302,172.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534344,0.8309884,0.3085536,-0.3686015,-0.2799749,-67.319,-23.37,30.51,0.7185664,0.1303391,0.2642678,-0.6299497,-82.575,-50.96,97.475,0.6829757,-0.6664405,0.1663849,0.2484296,47.496,4.904,-377.16,0.0455788,0.4505193,-0.8912127,-0.0263589,-178.076,27.081,172.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534352,0.8326289,0.3052474,-0.3687238,-0.2785604,-67.701,-23.089,30.824,0.7169837,0.1324063,0.2670432,-0.6301515,-83.097,-50.667,97.501,0.6828366,-0.6666006,0.1665414,0.2482776,47.546,4.821,-377.179,0.0456887,0.4504793,-0.8912085,-0.0269875,-178.197,27.032,172.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534360,0.8351012,0.2992779,-0.3711579,-0.2743729,-67.556,-22.734,31.364,0.7149174,0.13533,0.2691771,-0.6309695,-82.689,-50.236,98.05,0.6832526,-0.6660869,0.1667468,0.248374,47.489,4.819,-377.202,0.0461083,0.4502447,-0.891336,-0.0259589,-178.129,27.237,172.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534368,0.8376317,0.2936231,-0.3728811,-0.2704039,-67.345,-22.112,31.61,0.7129631,0.1388352,0.272892,-0.6308236,-82.604,-50.333,98.158,0.6831576,-0.6660727,0.1669838,0.2485139,47.353,4.748,-377.147,0.0456829,0.4497489,-0.8916314,-0.0251505,-177.945,27.266,172.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534376,0.8405573,0.2870075,-0.3756938,-0.2644698,-67.164,-21.777,31.849,0.7104534,0.1408671,0.2763386,-0.6317036,-82.564,-49.898,97.626,0.6831207,-0.6661033,0.1669376,0.2485647,47.279,4.827,-377.031,0.045256,0.4499435,-0.8915477,-0.0254046,-177.881,27.237,172.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534384,0.8442142,0.2785096,-0.3793776,-0.2565295,-67.149,-22.011,31.931,0.7061812,0.1430852,0.2797431,-0.6344908,-81.719,-49.558,97.173,0.6830914,-0.6662922,0.1664904,0.2484388,47.421,4.953,-377.055,0.0453161,0.4505397,-0.8912328,-0.0257779,-178.025,27.179,172.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534392,0.8462448,0.2721609,-0.3806975,-0.2546913,-66.958,-22.3,31.716,0.7038841,0.1463693,0.2832425,-0.6347416,-81.99,-49.42,97.06,0.6827619,-0.6667213,0.1664094,0.2482474,47.507,4.887,-377.127,0.0451646,0.4507738,-0.8910915,-0.0268154,-178.184,27.006,172.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534400,0.8464097,0.2703724,-0.3802235,-0.2567477,-66.895,-21.338,32.329,0.7026866,0.1495831,0.2867209,-0.6337567,-82.911,-49.147,97.071,0.6825166,-0.6670177,0.1667014,0.2479295,47.526,4.651,-377.064,0.0449532,0.45068,-0.8911365,-0.0272487,-178.281,26.951,172.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534408,0.8489958,0.2636764,-0.3822848,-0.2520699,-66.93,-20.832,32.744,0.6981921,0.1515761,0.2893882,-0.6370298,-82.903,-48.822,97.247,0.6832997,-0.6660956,0.1668852,0.248128,47.464,4.735,-377.067,0.0460215,0.4502187,-0.8913494,-0.026105,-178.053,27.37,172.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534416,0.8516131,0.2563373,-0.3844817,-0.2474268,-66.715,-20.649,32.86,0.6942376,0.1549259,0.2930767,-0.638857,-82.185,-48.541,97.338,0.6837401,-0.6654689,0.1671127,0.2484433,47.285,4.847,-377.029,0.0464543,0.4497068,-0.8916179,-0.0249662,-177.76,27.652,172.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534424,0.8532478,0.2503996,-0.3859907,-0.2455186,-66.198,-20.66,32.959,0.6936254,0.1571486,0.2945355,-0.6383079,-82.26,-47.917,97.036,0.6838893,-0.6654077,0.1669147,0.2483295,47.327,4.878,-377.056,0.0462078,0.4500252,-0.8914795,-0.0246251,-177.835,27.583,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534432,0.856525,0.2437864,-0.3876013,-0.2381142,-66.504,-20.374,32.976,0.6890222,0.1574462,0.2963421,-0.642371,-82.363,-47.77,96.278,0.6839074,-0.6654852,0.1665233,0.2483348,47.385,5.005,-377.064,0.0461691,0.4505172,-0.8912252,-0.0249071,-177.904,27.491,172.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534440,0.8584094,0.2381638,-0.3902156,-0.2326866,-66.325,-20.107,33.379,0.6854279,0.1617129,0.2983298,-0.6442336,-81.754,-47.19,96.902,0.6834121,-0.6660708,0.1663846,0.2482212,47.433,4.93,-377.113,0.0459178,0.4505948,-0.8911781,-0.0256405,-177.969,27.255,172.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534448,0.8598326,0.231942,-0.3919771,-0.2307483,-65.766,-19.819,33.603,0.6817298,0.162423,0.2989169,-0.6476974,-82.333,-46.875,96.638,0.6834834,-0.6659759,0.1666018,0.2481338,47.429,4.831,-377.099,0.0461717,0.4506132,-0.8911475,-0.0259244,-178.019,27.384,172.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
