Frame,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Q0,Qx,Qy,Qz,Tx,Ty,Tz
431904,-0.0946093,0.8783415,0.1264538,-0.4511925,-69.951,-3.32,4.98,0.0116201,0.6652434,0.7464098,0.0137324,-83.813,-7.724,-52.095,0.6857435,-0.663431,0.1674322,0.2481565,47.094,4.879,-377.239,0.0474272,0.4498549,-0.8915998,-0.0207599,-177.753,28.145,171.901
431912,-0.0950124,0.8781389,0.1273072,-0.4512623,-69.936,-3.265,4.871,0.0112795,0.6648028,0.74681,0.0135958,-83.924,-7.712,-52.299,0.6857781,-0.6635104,0.1669894,0.2481467,47.162,5.109,-377.227,0.0471636,0.4504948,-0.8912876,-0.0208937,-177.84,28.052,171.886
431920,-0.0952024,0.8780624,0.1275522,-0.4513018,-69.9,-3.24,4.87,0.0110904,0.6645381,0.7470507,0.0134646,-83.848,-7.586,-52.397,0.6857884,-0.6635366,0.1667385,0.2482171,47.201,5.214,-377.191,0.047123,0.4505619,-0.8912536,-0.0209854,-177.772,28.072,171.929
431928,-0.095127,0.8781465,0.1273706,-0.4512053,-69.915,-3.287,4.886,0.01109,0.6648321,0.7467862,0.0136254,-83.801,-7.693,-52.331,0.6856726,-0.6636548,0.1667357,0.2482229,47.197,5.152,-377.249,0.0471235,0.4504489,-0.8912916,-0.0217824,-177.765,27.949,172.034
431936,-0.095152,0.8781018,0.1276485,-0.4512085,-70.044,-3.323,4.86,0.010778,0.6642371,0.7473161,0.0138413,-84.046,-7.775,-52.328,0.6855016,-0.6639548,0.1664607,0.2480777,47.279,5.154,-377.367,0.0468204,0.4508734,-0.8910941,-0.0217321,-177.966,27.715,172.049
431944,-0.0957535,0.8781329,0.1279881,-0.4509245,-69.999,-3.227,4.859,0.0102391,0.66394,0.7475758,0.0144689,-84.024,-7.648,-52.43,0.6849837,-0.6645764,0.1661905,0.2480245,47.31,5.221,-377.305,0.04625,0.4513301,-0.8908684,-0.0227046,-178.054,27.482,172.053
431952,-0.0961539,0.8782118,0.1278396,-0.4507277,-69.938,-3.17,4.816,0.009836,0.664302,0.7472493,0.0149833,-83.887,-7.465,-52.524,0.6846071,-0.664965,0.1660129,0.248142,47.32,5.339,-377.244,0.0457165,0.4512828,-0.8908977,-0.0235602,-177.969,27.386,172.131
431960,-0.0965563,0.8782554,0.1279514,-0.450525,-70.007,-3.281,4.851,0.0095226,0.6644991,0.7470652,0.0156188,-83.925,-7.507,-52.464,0.6840844,-0.6656033,0.165846,0.2479836,47.414,5.196,-377.351,0.0449815,0.4513223,-0.8908909,-0.0244617,-178.104,26.996,172.341
431968,-0.0965732,0.8783748,0.1277818,-0.4503367,-70.094,-3.224,4.827,0.0091746,0.6640952,0.7474139,0.0163079,-84.05,-7.437,-52.432,0.6835255,-0.6662684,0.1658005,0.2477689,47.463,5.049,-377.375,0.0447241,0.4518633,-0.8905977,-0.0255945,-178.374,26.759,172.354
431976,-0.0967369,0.8783537,0.128152,-0.4502375,-70.138,-3.118,4.817,0.0088404,0.663751,0.7477189,0.0165231,-84.065,-7.262,-52.53,0.683364,-0.6665109,0.1655652,0.2477198,47.503,5.143,-377.299,0.0447675,0.4523394,-0.8903307,-0.0263859,-178.442,26.694,172.307
431984,-0.097339,0.8784023,0.1279613,-0.4500672,-69.996,-3.107,4.808,0.0084692,0.6641624,0.7473452,0.0170791,-83.896,-7.121,-52.545,0.6829352,-0.666884,0.1655176,0.2479299,47.433,5.185,-377.214,0.0444951,0.4519931,-0.8904977,-0.0271345,-178.247,26.597,172.329
431992,-0.0973982,0.8785163,0.1277996,-0.4498778,-70.048,-3.083,4.888,0.0083335,0.6641842,0.7473159,0.0175738,-83.981,-7.137,-52.429,0.6825975,-0.667369,0.1653712,0.2476523,47.604,5.011,-377.274,0.0443489,0.4521133,-0.8904246,-0.0277627,-178.424,26.392,172.421
432000,-0.0968153,0.8785824,0.1273381,-0.4500052,-70.188,-3.081,4.857,0.0084006,0.6639094,0.7475557,0.0177257,-84.19,-7.199,-52.358,0.6825502,-0.667588,0.1653037,0.2472371,47.736,4.853,-377.325,0.0444377,0.4525084,-0.8902066,-0.0281702,-178.648,26.283,172.445
432008,-0.0968264,0.8786358,0.1271714,-0.4499458,-70.075,-2.924,4.86,0.0083449,0.6638623,0.7475961,0.01781,-84.117,-6.99,-52.398,0.6824339,-0.6676593,0.1654407,0.2472738,47.668,4.83,-377.16,0.0446266,0.452486,-0.8901996,-0.0284517,-178.56,26.413,172.356
432016,-0.0972329,0.8786503,0.1273538,-0.4497783,-70.105,-2.951,4.907,0.0081543,0.664252,0.7472451,0.0180976,-83.948,-6.896,-52.431,0.6822313,-0.6678142,0.1653966,0.2474441,47.637,4.904,-377.113,0.0445643,0.4523113,-0.8902641,-0.0292992,-178.443,26.357,172.394
432024,-0.0969489,0.87876,0.1265988,-0.4498383,-70.122,-3,4.931,0.0082748,0.6642731,0.7472196,0.0183176,-84.025,-6.957,-52.304,0.6821733,-0.6679624,0.1654046,0.2471985,47.747,4.761,-377.172,0.0443357,0.4522943,-0.8902662,-0.0298368,-178.554,26.257,172.572
432032,-0.0963547,0.8787871,0.1266257,-0.4499055,-70.299,-2.95,4.952,0.008545,0.6638378,0.7476043,0.0182774,-84.294,-7.045,-52.182,0.6822764,-0.6680216,0.1654269,0.2467387,47.918,4.549,-377.255,0.0446622,0.4524724,-0.8901805,-0.0292012,-178.794,26.253,172.508
432040,-0.0962479,0.8788934,0.1263499,-0.4497983,-70.268,-2.891,4.975,0.0086481,0.6638992,0.7475457,0.018397,-84.163,-6.929,-52.156,0.6822088,-0.6679312,0.165825,0.2469029,47.745,4.516,-377.157,0.0450921,0.4522442,-0.8902668,-0.0294439,-178.655,26.443,172.36
432048,-0.0964509,0.8788215,0.1263522,-0.4498945,-70.156,-2.924,4.955,0.0086487,0.6643326,0.7471675,0.0181137,-83.997,-6.882,-52.216,0.6824253,-0.6675648,0.1658809,0.247258,47.604,4.687,-377.049,0.0455268,0.4518017,-0.8904719,-0.0293658,-178.336,26.614,172.268
432056,-0.0963267,0.8787978,0.1261628,-0.4500207,-70.186,-2.947,4.907,0.0087711,0.6645736,0.7469515,0.0181212,-84.084,-6.987,-52.191,0.6824707,-0.6675955,0.1657801,0.2471172,47.724,4.656,-377.12,0.0453482,0.4516616,-0.8905588,-0.0291609,-178.4,26.555,172.354
432064,-0.0956909,0.8788868,0.1258299,-0.4500755,-70.299,-2.952,4.94,0.0092445,0.6641743,0.7473039,0.017998,-84.243,-7.073,-52.066,0.6826246,-0.6675048,0.1660919,0.2467275,47.809,4.408,-377.206,0.0455859,0.4517999,-0.8904942,-0.0286148,-178.656,26.648,172.321
432072,-0.0955995,0.8789175,0.1256402,-0.4500881,-70.208,-2.879,4.941,0.0093835,0.6642291,0.7472595,0.0177445,-84.112,-6.928,-52.099,0.682755,-0.6671691,0.1664836,0.2470105,47.608,4.441,-377.051,0.0460732,0.4513655,-0.8907042,-0.0281511,-178.391,26.957,172.148
432080,-0.0959687,0.8788925,0.1255693,-0.4500781,-70.081,-2.939,4.901,0.0093606,0.664847,0.7467146,0.0175546,-83.881,-6.872,-52.175,0.6828352,-0.6668106,0.1667084,0.2476048,47.38,4.631,-376.983,0.0462155,0.4507945,-0.8909802,-0.0283337,-178.046,27.11,172.122
432088,-0.0960164,0.8788457,0.1257401,-0.4501117,-70.174,-3.048,4.881,0.0094681,0.6647735,0.7467805,0.0174768,-83.982,-6.995,-52.169,0.6829405,-0.6667606,0.1666401,0.2474947,47.48,4.638,-377.145,0.0461355,0.4508369,-0.8909645,-0.0282822,-178.194,27.036,172.191
432096,-0.0956987,0.8788587,0.1258276,-0.4501296,-70.208,-3.031,4.906,0.0097841,0.6645122,0.7470107,0.0173992,-84.133,-7.046,-52.052,0.683064,-0.6666905,0.1668605,0.2471941,47.54,4.442,-377.207,0.0464259,0.450882,-0.8909535,-0.0274208,-178.361,27.087,172.091
432104,-0.0957407,0.8788482,0.1258709,-0.4501289,-70.095,-2.995,4.884,0.0100474,0.6648319,0.7467311,0.0170348,-83.935,-6.971,-52.109,0.6832186,-0.6662704,0.1673436,0.2475726,47.283,4.471,-377.041,0.0468922,0.4503895,-0.891197,-0.0268029,-178.077,27.414,171.903
432112,-0.0959982,0.8787388,0.125876,-0.4502862,-69.959,-3.042,4.859,0.0100839,0.6653481,0.7462818,0.0165439,-83.722,-6.943,-52.185,0.6835258,-0.6656746,0.167541,0.2481931,47.053,4.694,-376.978,0.04724,0.4496923,-0.8915465,-0.0262684,-177.689,27.598,171.806
432120,-0.0959009,0.878566,0.126088,-0.4505849,-70.006,-3.123,4.784,0.0102426,0.6654789,0.7461706,0.0161956,-83.825,-7.143,-52.181,0.6838299,-0.6654285,0.1673352,0.2481543,47.157,4.759,-377.094,0.0471592,0.4496325,-0.8916047,-0.0254503,-177.728,27.586,171.877
432128,-0.0955313,0.8786752,0.1259566,-0.4504871,-70.033,-3.132,4.833,0.0106465,0.6650748,0.7465259,0.0161634,-83.952,-7.256,-52.069,0.6839202,-0.6654431,0.167554,0.2477181,47.258,4.529,-377.206,0.0468634,0.4497528,-0.8915861,-0.0245042,-177.982,27.593,171.928
432136,-0.0954318,0.8787409,0.1258516,-0.4504094,-69.917,-3.15,4.903,0.0110645,0.6653249,0.7463044,0.0158134,-83.712,-7.208,-52.047,0.6841215,-0.6649994,0.1681086,0.2479779,47.001,4.472,-377.064,0.0471814,0.4492913,-0.8918321,-0.023383,-177.733,27.924,171.761
432144,-0.0957634,0.8786312,0.1261367,-0.4504732,-69.787,-3.158,4.921,0.0110082,0.6656712,0.746008,0.0152519,-83.546,-7.178,-52.181,0.6844405,-0.6644846,0.1680795,0.2484967,46.846,4.731,-376.998,0.0472762,0.4487162,-0.8921355,-0.022648,-177.359,28.066,171.723
432152,-0.095659,0.878505,0.1262789,-0.4507016,-69.812,-3.209,4.854,0.0110513,0.6655929,0.7460816,0.015042,-83.647,-7.325,-52.195,0.6847215,-0.6642925,0.1678254,0.2484081,46.945,4.848,-377.152,0.0471522,0.4491126,-0.8919444,-0.0225768,-177.545,27.952,171.8
432160,-0.0954543,0.8785254,0.1265874,-0.4506186,-69.913,-3.223,4.919,0.0113751,0.665165,0.746458,0.0150555,-83.786,-7.438,-52.121,0.6847612,-0.6644281,0.1678764,0.2479011,47.105,4.645,-377.253,0.0470502,0.4494001,-0.8918256,-0.0217456,-177.861,27.876,171.762
432168,-0.0953184,0.8785781,0.1264183,-0.4505923,-69.774,-3.165,4.955,0.0115246,0.6650772,0.7465371,0.0148929,-83.612,-7.291,-52.104,0.6848578,-0.664252,0.1680514,0.2479876,46.976,4.601,-377.026,0.0471509,0.4492328,-0.8919203,-0.0210908,-177.645,28.082,171.677
432176,-0.0957208,0.8784663,0.126525,-0.450695,-69.626,-3.201,4.907,0.0113423,0.6655431,0.7461302,0.0146135,-83.436,-7.3,-52.237,0.6849839,-0.6639368,0.1679989,0.2485182,46.786,4.866,-376.975,0.0471368,0.4489483,-0.8920681,-0.0209313,-177.369,28.136,171.632
432184,-0.0956327,0.8783415,0.1266004,-0.4509357,-69.71,-3.26,4.852,0.0112164,0.665375,0.7462879,0.0143061,-83.64,-7.503,-52.321,0.6852218,-0.6638603,0.1674886,0.2484113,46.981,5.031,-377.202,0.0470708,0.4494097,-0.8918389,-0.0209423,-177.577,27.977,171.724
432192,-0.0954734,0.8783068,0.1267587,-0.4509924,-69.763,-3.275,4.802,0.0114153,0.6650609,0.7465649,0.0143008,-83.709,-7.604,-52.318,0.6851987,-0.6640256,0.1674717,0.2480442,47.09,4.907,-377.27,0.0466236,0.4497888,-0.8916821,-0.0204775,-177.835,27.907,171.782
432200,-0.0954547,0.87838,0.1268543,-0.4508269,-69.708,-3.263,4.859,0.0116281,0.6650895,0.7465382,0.0141938,-83.557,-7.551,-52.328,0.6851965,-0.6639096,0.1677976,0.2481407,46.931,4.844,-377.112,0.0469303,0.4496658,-0.8917239,-0.0206573,-177.695,28.06,171.688
432208,-0.0961427,0.8782313,0.1273602,-0.4508279,-69.628,-3.238,4.833,0.0110013,0.6652068,0.7464431,0.0142,-83.472,-7.45,-52.476,0.6850643,-0.6639478,0.1674207,0.2486574,46.822,5.137,-377.035,0.0468451,0.4495986,-0.8917538,-0.0210192,-177.441,27.957,171.656
432216,-0.0959045,0.8780558,0.1273598,-0.4512204,-69.712,-3.236,4.766,0.0107287,0.6650076,0.7466318,0.0138114,-83.743,-7.643,-52.561,0.6853528,-0.6638538,0.1667557,0.2485602,47.042,5.342,-377.246,0.0468807,0.4503254,-0.8913711,-0.0216067,-177.696,27.741,171.82
432224,-0.0954085,0.8780597,0.1273352,-0.4513249,-69.858,-3.266,4.681,0.0109328,0.6646447,0.7469502,0.0139031,-83.884,-7.759,-52.491,0.6853978,-0.6640261,0.1666436,0.2480506,47.233,5.214,-377.309,0.0466906,0.4508366,-0.8911268,-0.0214358,-177.985,27.741,171.877
432232,-0.0953136,0.878205,0.1271794,-0.4511061,-69.84,-3.269,4.751,0.0109933,0.6646236,0.7469628,0.014184,-83.737,-7.629,-52.396,0.6851553,-0.6641936,0.1669469,0.2480683,47.1,5.038,-377.159,0.0465203,0.45055,-0.8912742,-0.0217011,-177.827,27.798,171.918
432240,-0.0958435,0.8780816,0.1275264,-0.4511361,-69.832,-3.273,4.701,0.0103951,0.6647852,0.7468266,0.014234,-83.712,-7.601,-52.53,0.6849946,-0.6642608,0.1666039,0.2485622,47.003,5.308,-377.141,0.0463505,0.4505923,-0.8912385,-0.0226298,-177.643,27.652,171.991
432248,-0.0959891,0.8780612,0.1275337,-0.4511427,-69.806,-3.207,4.691,0.0100389,0.6646177,0.7469762,0.0144607,-83.824,-7.617,-52.59,0.684853,-0.6645784,0.1661634,0.2483983,47.155,5.397,-377.245,0.0460695,0.4512799,-0.8908822,-0.0235167,-177.863,27.474,172.114
432256,-0.0960717,0.8780984,0.1277885,-0.4509807,-69.995,-3.192,4.664,0.0097578,0.6639701,0.7475388,0.0153048,-84.026,-7.548,-52.519,0.6842845,-0.6654814,0.1658277,0.2477711,47.454,5.185,-377.301,0.0453947,0.4517858,-0.8906475,-0.0240007,-178.245,27.097,172.195
432264,-0.0963024,0.8782242,0.1278865,-0.4506585,-70.014,-3.152,4.733,0.0095126,0.664007,0.7474956,0.0159538,-83.9,-7.345,-52.424,0.6837571,-0.6659532,0.1660175,0.2478318,47.344,5.019,-377.138,0.0451309,0.4515938,-0.8907406,-0.0246471,-178.112,27.049,172.24
432272,-0.0970458,0.878265,0.1283437,-0.4502895,-70.004,-3.102,4.799,0.0087775,0.6641368,0.7473756,0.0165831,-83.843,-7.146,-52.467,0.6832287,-0.6664109,0.1658466,0.2481735,47.244,5.127,-377.091,0.0450397,0.4516823,-0.8906553,-0.0262235,-178.016,26.827,172.25
432280,-0.0972359,0.8781876,0.1283629,-0.450394,-70.063,-3.092,4.734,0.0083063,0.6639906,0.7475042,0.0168811,-84.04,-7.226,-52.563,0.6830233,-0.6668267,0.1652695,0.2480067,47.441,5.262,-377.254,0.0445532,0.452081,-0.8904705,-0.0264578,-178.21,26.535,172.312
432288,-0.096793,0.8783472,0.1279195,-0.4503043,-70.179,-3.073,4.753,0.0084732,0.6637486,0.7477069,0.0173343,-84.147,-7.205,-52.424,0.6828289,-0.6672556,0.1652526,0.2473991,47.668,5.008,-377.282,0.0444484,0.4524443,-0.8902827,-0.0267442,-178.519,26.489,172.366
432296,-0.097058,0.8785575,0.1277764,-0.4498774,-70.178,-3.051,4.821,0.0083788,0.6637877,0.7476536,0.0181602,-83.982,-6.97,-52.33,0.6822151,-0.6678106,0.165586,0.247372,47.565,4.783,-377.147,0.0440308,0.4521926,-0.890402,-0.0277003,-178.461,26.384,172.406
432304,-0.0972982,0.8785996,0.1273196,-0.4498728,-70.136,-3.053,4.862,0.0079629,0.6639149,0.7475404,0.0183572,-83.919,-6.922,-52.338,0.6819482,-0.667952,0.1655223,0.2477684,47.439,4.843,-377.127,0.0441927,0.4518559,-0.8905478,-0.0282459,-178.25,26.235,172.38
432312,-0.0971744,0.8785695,0.1269574,-0.4500606,-70.166,-2.961,4.78,0.0076824,0.6637894,0.7476581,0.0182212,-84.17,-6.982,-52.51,0.6820168,-0.6680469,0.1650118,0.247664,47.643,5.04,-377.252,0.0446107,0.4524539,-0.8902065,-0.0287688,-178.473,26.133,172.3
432320,-0.0968264,0.8786386,0.1267063,-0.4500716,-70.245,-2.876,4.804,0.0077478,0.6631392,0.7482267,0.0185237,-84.257,-6.692,-52.531,0.6819363,-0.6682866,0.1649453,0.247283,47.831,4.868,-377.253,0.0447361,0.4524737,-0.8901986,-0.0285078,-178.588,26.152,172.297
432328,-0.0972072,0.8788005,0.12663,-0.4496947,-70.274,-2.892,4.931,0.0071294,0.6607008,0.7503206,0.0210374,-84.974,-5.048,-51.921,0.6813391,-0.6687422,0.1653003,0.2474606,47.702,4.554,-377.144,0.0445329,0.4519317,-0.8904569,-0.0293432,-178.443,26.016,172.425
432336,-0.1001685,0.8791334,0.1289393,-0.4477335,-70.628,-3.164,3.317,0.0065077,0.6585319,0.7521019,0.0252214,-83.137,-3.929,-52.811,0.6814348,-0.6684536,0.1652161,0.2480323,47.576,4.678,-377.154,0.0449558,0.4515749,-0.8906148,-0.0293986,-178.182,26.061,172.47
432344,-0.1162244,0.8761454,0.1369006,-0.4473471,-69.555,-2.064,4.633,0.000088,0.6744225,0.7375756,0.0337131,-83.021,-8.795,-51.758,0.6820012,-0.6679296,0.1647509,0.2481967,47.747,4.844,-377.273,0.0457955,0.4516582,-0.8905417,-0.0290344,-178.152,26.205,172.526
432352,-0.1177981,0.8766601,0.1362669,-0.4461189,-68.527,-0.634,5.473,0.0004296,0.6612855,0.7494075,0.0330108,-83.856,-1.178,-53.359,0.682355,-0.6675356,0.1647928,0.2482563,47.821,4.718,-377.301,0.0466967,0.451469,-0.8905958,-0.0288852,-178.078,26.453,172.621
432360,-0.1146236,0.8757806,0.1360238,-0.4487396,-70.409,-2.3,4.836,0.0019731,0.6687276,0.7427831,0.032753,-83.441,-5.164,-52.38,0.6823669,-0.6673901,0.1649664,0.2484993,47.757,4.521,-377.219,0.0471656,0.4511164,-0.890752,-0.028814,-177.917,26.565,172.723
432368,-0.117252,0.8750863,0.1375513,-0.4489495,-69.402,-1.357,5.362,0.0016615,0.6641958,0.7468004,0.0336216,-83.771,-2.933,-52.492,0.6823431,-0.6671814,0.1649471,0.2491374,47.609,4.601,-377.26,0.04735,0.4506225,-0.8909898,-0.0288877,-177.65,26.513,172.815
432376,-0.1182638,0.8745178,0.1371967,-0.4498992,-68.573,-1.39,5.584,0.0033483,0.6662722,0.7450424,0.0313369,-83.464,-4.4,-53.506,0.6827294,-0.6667858,0.1645367,0.2494092,47.711,4.811,-377.366,0.0478661,0.4505412,-0.8910177,-0.0284404,-177.576,26.56,172.835
432384,-0.1191315,0.8736293,0.1370554,-0.451437,-68.346,-1.771,5.723,0.0032872,0.6674022,0.7440076,0.0318775,-83.327,-4.355,-52.988,0.683266,-0.6662515,0.1644074,0.2494529,47.814,4.805,-377.388,0.0486135,0.4505318,-0.8910072,-0.0276408,-177.513,26.855,172.9
432392,-0.1182438,0.8732875,0.1380048,-0.452042,-69.1,-1.908,5.941,0.0034223,0.6654415,0.7457471,0.0322064,-83.2,-3.52,-52.966,0.6831132,-0.666122,0.1649879,0.2498335,47.571,4.54,-377.312,0.0484855,0.4498526,-0.8913491,-0.0279024,-177.28,26.958,173.104
432400,-0.1183131,0.8728201,0.1372739,-0.4531479,-68.649,-1.663,6.099,0.0042176,0.6674368,0.7439576,0.0322073,-83.111,-4.447,-52.638,0.6835675,-0.6654221,0.1650739,0.2503988,47.41,4.657,-377.358,0.0490075,0.4494699,-0.8915255,-0.0275202,-177.029,27.106,173.176
432408,-0.1181262,0.8725492,0.1338882,-0.4547285,-67.092,-1.545,6.069,0.0044793,0.661499,0.7493589,0.0293305,-84.577,-2.961,-52.828,0.6846089,-0.6643301,0.1648785,0.2505818,47.469,4.938,-377.404,0.0499818,0.4494395,-0.8915437,-0.0256068,-176.908,27.574,173.043
432416,-0.1183728,0.8720545,0.1356587,-0.4550885,-67.41,-1.79,6.488,0.0049724,0.6641092,0.7470178,0.0299757,-84.25,-3.293,-52.434,0.6848059,-0.6641516,0.1649483,0.2504706,47.52,4.877,-377.374,0.0502712,0.4493708,-0.8915738,-0.0251947,-176.91,27.726,173.023
432424,-0.1191015,0.8719141,0.1386756,-0.4542574,-69.603,-2.729,3.738,0.0045898,0.6667404,0.7446863,0.0296404,-83.29,-4.235,-52.987,0.6844566,-0.6643409,0.1653621,0.2506504,47.338,4.698,-377.335,0.0500113,0.449052,-0.8917259,-0.0260033,-176.838,27.623,173.121
432432,-0.1178834,0.8710941,0.1360101,-0.4569462,-67.52,-2.121,6.509,0.0049829,0.6670657,0.7443773,0.0300161,-83.179,-4.403,-53.006,0.6845838,-0.6641432,0.1653139,0.250859,47.246,4.8,-377.338,0.0497807,0.4490293,-0.891769,-0.0253509,-176.744,27.607,173.123
432440,-0.1165797,0.870847,0.132394,-0.45881,-66.474,-2.079,6.163,0.0059273,0.666593,0.7448371,0.0289198,-83.233,-4.464,-53.341,0.6853645,-0.663368,0.1651496,0.2508867,47.296,5.01,-377.347,0.0501828,0.4490531,-0.8917766,-0.0238228,-176.67,27.917,173.048
432448,-0.1175943,0.8701928,0.1344319,-0.4591995,-66.002,-2.155,6.406,0.0065636,0.6668161,0.74464,0.0287139,-83.031,-4.531,-53.513,0.6856958,-0.6631067,0.1648882,0.2508439,47.369,5.14,-377.272,0.0505645,0.449303,-0.8916444,-0.0232434,-176.653,28.078,172.964
432456,-0.1168764,0.8701078,0.1347544,-0.4594492,-66.334,-2.067,6.89,0.0071423,0.6671524,0.7443188,0.0290901,-82.848,-4.628,-53.428,0.6855657,-0.6631369,0.1651014,0.2509795,47.272,4.986,-377.272,0.0505253,0.4493892,-0.8915869,-0.0238604,-176.659,28.052,173.119
432464,-0.1167247,0.8694987,0.1347306,-0.4606463,-66.345,-2.041,6.817,0.0075486,0.666816,0.7446122,0.0291921,-82.753,-4.652,-53.533,0.6855275,-0.6630958,0.1651196,0.2511804,47.148,5.004,-377.293,0.0504612,0.4493038,-0.8916361,-0.0237662,-176.576,27.952,173.112
432472,-0.1173573,0.8686626,0.1354417,-0.4618529,-65.534,-1.934,6.698,0.0081777,0.6667156,0.7447236,0.0284649,-82.887,-4.92,-53.778,0.6861455,-0.6626061,0.1645593,0.251153,47.312,5.264,-377.341,0.0508289,0.4497616,-0.8914009,-0.0231378,-176.616,28.07,173.127
432480,-0.1174839,0.8685235,0.1339158,-0.4625267,-64.941,-2.221,7.097,0.0084604,0.6665887,0.7448341,0.0284631,-82.838,-4.916,-53.973,0.6861958,-0.6626973,0.1640779,0.2510896,47.456,5.4,-377.293,0.0507994,0.4502799,-0.8911322,-0.0234701,-176.697,28.023,173.171
432488,-0.1179506,0.8681475,0.1351346,-0.4627594,-65.284,-1.926,7.627,0.0084585,0.6663149,0.7450365,0.0295556,-82.725,-4.829,-54.003,0.6854475,-0.6634846,0.1639921,0.2511107,47.457,5.266,-377.381,0.0500037,0.4505215,-0.8910162,-0.0249005,-176.873,27.575,173.355
432496,-0.116987,0.8671149,0.1354249,-0.4648503,-65.643,-1.994,6.975,0.0088365,0.6661207,0.7452023,0.0296433,-82.748,-4.994,-54.084,0.6854193,-0.6635024,0.1639325,0.2511793,47.406,5.25,-377.468,0.0496807,0.4506631,-0.8909661,-0.0247801,-176.916,27.446,173.454
432504,-0.1174861,0.8666669,0.1343025,-0.4658845,-64.746,-2.248,6.925,0.0093233,0.666096,0.74524,0.0290949,-82.813,-5.183,-54.327,0.6859142,-0.6631219,0.1634763,0.2511306,47.526,5.477,-377.478,0.0498407,0.4509736,-0.890808,-0.0244908,-176.902,27.522,173.497
432512,-0.1173516,0.8662626,0.1336888,-0.4668458,-64.452,-2.369,7.316,0.0096567,0.6658415,0.7454688,0.0289509,-82.784,-5.134,-54.498,0.6861454,-0.6630493,0.1629729,0.251018,47.705,5.629,-377.429,0.0498948,0.451369,-0.8905958,-0.0248124,-176.936,27.537,173.588
432520,-0.1177358,0.8655912,0.1359466,-0.4673421,-64.897,-2.294,7.609,0.0096671,0.6656868,0.7455742,0.0297795,-82.73,-5.042,-54.534,0.6856119,-0.6636743,0.1627902,0.2509424,47.759,5.524,-377.486,0.0497237,0.4517158,-0.8903883,-0.0262506,-177.095,27.248,173.684
432528,-0.1171023,0.8650247,0.1348458,-0.4688666,-64.686,-2.147,7.421,0.009759,0.6657064,0.7455235,0.0305688,-82.769,-5.26,-54.496,0.6851635,-0.6641913,0.1627241,0.2508421,47.76,5.431,-377.584,0.0494648,0.4519791,-0.8902377,-0.0272963,-177.246,26.932,173.744
432536,-0.1167563,0.8643804,0.1333457,-0.4705671,-64.348,-2.379,7.156,0.0099159,0.6650992,0.7460513,0.0308568,-82.815,-5.073,-54.707,0.6851497,-0.6643619,0.1623551,0.2506671,47.876,5.55,-377.517,0.0492294,0.4522894,-0.8901013,-0.0270262,-177.265,26.913,173.707
432544,-0.1175686,0.8641866,0.1329975,-0.4708193,-63.605,-2.54,7.525,0.0100161,0.6653097,0.7458552,0.0310259,-82.772,-5.149,-54.839,0.6850438,-0.6646067,0.1619461,0.2505722,48.028,5.629,-377.482,0.049096,0.4525315,-0.8899675,-0.027615,-177.291,26.861,173.799
432552,-0.1171562,0.8642263,0.1328719,-0.4708846,-63.674,-2.182,8.041,0.009907,0.6651503,0.7459548,0.0320686,-82.749,-4.997,-54.84,0.6844252,-0.6653058,0.1618486,0.2504703,48.094,5.519,-377.533,0.0488783,0.452691,-0.8898622,-0.0287581,-177.439,26.577,173.824
432560,-0.1163496,0.863141,0.1334405,-0.4729101,-64.081,-2.278,7.335,0.0101502,0.6647848,0.7462417,0.0328865,-82.787,-5.008,-54.849,0.6839248,-0.665837,0.1620778,0.2502775,48.068,5.302,-377.629,0.0484909,0.4526016,-0.8899154,-0.0291723,-177.575,26.338,173.839
432568,-0.1172724,0.862344,0.1340758,-0.4739553,-63.83,-2.475,7.278,0.0105215,0.6649251,0.74611,0.0329204,-82.726,-5.035,-54.901,0.6840851,-0.6656865,0.1621278,0.2502072,48.065,5.31,-377.471,0.0488264,0.4524899,-0.8899549,-0.0291397,-177.415,26.559,173.787
432576,-0.1191487,0.8622167,0.1352414,-0.4733876,-63.108,-2.252,8.127,0.0106212,0.6649231,0.7460939,0.0332928,-82.636,-4.894,-55.038,0.6839659,-0.665868,0.1619555,0.2501615,48.148,5.391,-377.37,0.0487823,0.4524808,-0.8899437,-0.0296935,-177.368,26.587,173.778
432584,-0.1191052,0.8618662,0.1354181,-0.4739858,-63.127,-2.212,8.16,0.0105586,0.6648974,0.7460529,0.0347144,-82.521,-4.805,-54.984,0.6830482,-0.6668308,0.1620924,0.2500156,48.167,5.145,-377.441,0.0479887,0.4523281,-0.8900271,-0.0307922,-177.519,26.196,173.866
